EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
219146941,18 50 16.575,-17 25 24.17,0,6.075,,,363-165267,18501658-1725241,,STAR,J,-0.200,3.700,-5.100,2.300,,,,,,,,,,,,,,,,,6.075,0.020,5.067,0.029,4.573,0.021,,,,,,,,,462.873
213837851,18 44 21.006,-28 07 35.30,0,6.944,,,310-236877,18442101-2807353,,STAR,J,-0.500,4.700,0.500,3.500,,,,,,,,,,,,,,,,,6.944,0.021,6.027,0.023,5.417,0.018,,,,,,,,,462.986
217188765,19 43 04.849,-21 00 54.02,0,6.321,,,345-191217,19430485-2100539,,STAR,J,-4.100,4.000,0.600,6.000,,,,,,,,,,,,,,,,,6.321,0.020,5.448,0.029,4.990,0.020,,,,,,,,,463.017
213427086,18 50 10.803,-29 27 47.61,0,7.094,,,303-252484,18501080-2927477,,STAR,J,-2.700,2.100,4.700,3.200,,,,,,,,,,,,,,,,,7.094,0.026,6.141,0.020,5.599,0.017,,,,,,,,,463.210
218620655,18 45 42.869,-18 28 08.83,0,6.685,,,358-168630,18454285-1828090,,STAR,J,8.100,5.200,0.100,4.300,,,,,16.942,0.220,,,,,,,,,,,6.685,0.023,5.807,0.026,5.258,0.018,,,,,,,,,463.300
217091228,18 39 16.106,-21 11 14.97,0,6.680,,,345-162480,18391611-2111152,,STAR,J,2.500,2.200,4.700,2.300,,,,,,,,,,,,,,,,,6.680,0.021,5.664,0.021,5.361,0.017,,,,,,,,,463.435
213688318,19 36 40.510,-28 35 03.99,0,5.385,,,308-264887,19364049-2835041,,STAR,J,-2.300,1.500,-6.000,1.000,,,,,,,,,,,,,,,,,5.385,0.020,,,,,,,,,,,,,463.747
215749586,18 37 35.068,-23 36 45.64,0,7.659,,,332-172996,18373506-2336454,,STAR,J,5.600,3.500,-6.700,3.600,,,,,,,,,,,,,,,,,7.659,0.020,6.657,0.031,6.297,0.023,,,,,,,,,464.209
213802699,18 44 33.984,-28 13 53.61,0,5.315,,,,18443398-2813536,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.315,0.023,4.140,0.200,3.892,0.214,,,,,,,,,464.503
219210800,18 50 50.720,-17 16 52.84,0,7.652,,,364-152815,18505071-1716526,,STAR,J,6.200,7.800,-10.000,3.500,,,,,,,,,,,,,,,,,7.652,0.026,6.687,0.031,6.201,0.024,,,,,,,,,464.547
213660279,19 36 25.569,-28 40 28.33,0,7.211,96438,6901-764-1,307-262359,,,STAR,BV,-6.570,1.230,-6.660,0.710,6.520,0.820,8.987,0.024,7.510,0.013,,,,,,,,,,,,,,,,,,,,,,,,,464.870
217780035,18 41 16.472,-19 58 30.39,0,7.727,,,351-151488,18411646-1958302,,STAR,J,-12.200,5.200,9.200,8.200,,,,,,,,,,,,,,,,,7.727,0.026,6.749,0.033,6.274,0.018,,,,,,,,,465.288
213035011,19 08 33.706,-31 05 40.74,0,7.919,94025,7410-141-1,295-222912,19083370-3105407,,STAR,BV,16.400,1.210,0.230,0.650,2.140,0.900,9.300,0.024,8.134,0.013,,,,,,,,,,,6.139,0.020,5.619,0.051,5.434,0.018,,,,,,,,,465.524
219646048,18 58 25.701,-16 12 52.90,0,6.191,,,369-156428,18582570-1612529,,STAR,J,-8.700,4.800,-11.400,2.700,,,,,,,,,,,,,,,,,6.191,0.019,,,4.843,0.021,,,,,,,,,465.637
216191255,18 37 39.236,-22 47 45.78,0,7.571,,,,18373923-2247457,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.571,0.021,6.658,0.040,6.114,0.023,,,,,,,,,465.659
218170937,18 42 55.100,-19 17 03.16,0,6.077,91781,6288-1933-1,354-151747,,,STAR,BV,-10.290,0.510,-34.460,0.410,3.220,0.440,7.990,0.017,6.404,0.010,,,,,,,,,,,,,,,,,,,,,,,,,465.956
219266842,18 51 19.885,-17 09 15.43,0,6.906,92521,6285-3457-1,365-156384,18511987-1709152,,STAR,BV,2.740,0.720,-0.550,0.440,1.230,0.500,7.125,0.015,6.880,0.010,,,,,,,,,,,6.000,0.024,5.910,0.034,5.842,0.016,,,,,,,,,466.474
216520063,18 37 55.298,-22 12 06.25,0,7.988,,,339-158547,18375530-2212062,,STAR,J,5.500,12.400,4.200,12.400,,,,,,,,,,,,,,,,,7.988,0.020,7.079,0.036,6.674,0.016,,,,,,,,,466.940
214293676,18 40 34.292,-26 51 36.00,0,7.786,,,316-210973,18403429-2651360,,STAR,J,-18.800,9.200,27.400,13.000,,,,,,,,,,,,,,,,,7.786,0.024,6.735,0.049,6.244,0.021,,,,,,,,,467.244
218476922,18 44 26.147,-18 43 57.32,0,7.769,,,357-159389,18442616-1843573,,STAR,J,-10.400,11.600,-11.900,4.500,,,,,,,,,,,,,,,,,7.769,0.019,6.814,0.034,6.446,0.021,,,,,,,,,467.483
214512662,18 39 30.234,-26 18 32.16,0,7.183,,,319-196827,18393024-2618321,,STAR,J,-17.100,5.200,2.300,5.200,,,,,,,,,,,,,,,,,7.183,0.029,6.140,0.031,5.652,0.026,,,,,,,,,467.651
216948483,18 38 37.397,-21 26 20.47,0,7.890,,,343-165754,18383740-2126204,,STAR,J,4.300,12.400,8.200,12.400,,,,,,,,,,,,,,,,,7.890,0.029,6.993,0.036,6.633,0.020,,,,,,,,,467.700
219739015,19 21 43.623,-15 57 18.06,0,4.671,95176,6297-1419-1,371-167310,,,STAR,BV,1.340,0.240,-6.250,0.170,1.830,0.230,4.625,0.014,4.572,0.009,,,,,,,,,,,,,,,,,,,,,,,,,467.971
215292121,18 37 32.278,-24 31 32.37,0,7.994,,,328-168601,18373227-2431322,,STAR,J,-4.400,3.800,-5.500,3.900,,,,,,,,,,,,,,,,,7.994,0.019,6.992,0.065,6.511,0.026,,,,,,,,,468.216
216157365,18 37 25.532,-22 51 27.07,0,7.675,,,336-167021,18372553-2251269,,STAR,J,2.500,3.100,4.300,3.200,,,,,,,,,,,,,,,,,7.675,0.023,6.693,0.026,6.317,0.021,,,,,,,,,468.443
216280115,18 37 31.663,-22 37 56.77,0,6.542,,,337-163859,18373166-2237568,,STAR,J,-5.900,3.200,-0.900,3.300,,,,,,,,,,,,,,,,,6.542,0.023,5.578,0.033,5.100,0.021,,,,,,,,,468.489
219836530,19 05 41.177,-15 39 37.51,0,6.064,93763,6283-916-1,372-155398,19054117-1539376,,STAR,BV,0.790,0.410,-10.940,0.300,4.560,0.370,5.902,0.014,5.933,0.010,,,,,,,,,,,5.913,0.023,5.933,0.031,5.919,0.024,,,,,,,,,468.764
219667377,18 58 26.235,-16 09 23.21,0,7.294,,,370-158835,18582622-1609232,,STAR,J,-59.900,21.000,2.700,21.000,,,,,,,,,,,,,,,,,7.294,0.026,6.305,0.040,5.677,0.020,,,,,,,,,468.820
218588722,18 44 59.780,-18 31 41.88,0,6.468,,,358-167955,18445979-1831420,,STAR,J,10.300,5.200,-4.200,5.200,,,,,,,,,,,,,,,,,6.468,0.023,5.457,0.033,4.949,0.018,,,,,,,,,468.866
217742336,18 40 50.237,-20 02 30.00,0,7.812,,,350-152971,18405024-2002300,,STAR,J,0.100,5.900,20.700,6.100,,,,,,,,,,,,,,,,,7.812,0.021,6.795,0.033,6.340,0.021,,,,,,,,,468.982
214387398,18 39 54.749,-26 37 09.65,0,7.812,,,317-203988,18395474-2637095,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.812,0.023,6.789,0.042,6.187,0.020,,,,,,,,,469.445
216972793,18 38 32.688,-21 23 46.53,0,7.987,,,344-159715,18383268-2123464,,STAR,J,-8.000,6.300,5.600,9.300,,,,,,,,,,,,,,,,,7.987,0.026,7.025,0.042,6.470,0.021,,,,,,,,,469.458
217241026,18 39 11.770,-20 55 20.05,0,7.387,,,346-157048,18391177-2055198,,STAR,J,1.000,3.600,2.200,3.700,,,,,,,,,,,,,,,,,7.387,0.020,6.480,0.042,6.065,0.018,,,,,,,,,469.504
217722940,18 40 42.312,-20 04 33.49,0,7.810,,,350-152848,18404231-2004336,,STAR,J,15.200,8.500,-10.000,5.000,,,,,,,,,,,,,,,,,7.810,0.019,6.806,0.026,6.272,0.029,,,,,,,,,469.737
213064654,19 02 23.057,-30 56 15.38,0,7.835,93491,7409-940-1,296-217269,19022304-3056154,,STAR,BV,54.220,1.530,-5.320,0.870,9.620,1.060,8.976,0.019,8.061,0.013,,,,,,,,,,,6.405,0.023,5.936,0.031,5.835,0.023,,,,,,,,,469.979
213043716,19 04 25.056,-31 02 49.48,0,5.590,93667,7410-3044-1,295-221502,,,STAR,BV,4.700,0.450,-19.070,0.250,6.800,0.330,5.512,0.014,5.482,0.009,,,,,,,,,,,,,,,,,,,,,,,,,470.286
219788039,19 02 20.493,-15 48 36.41,0,6.585,,,371-157954,19022049-1548364,,STAR,J,3.700,3.400,-8.800,7.800,,,,,,,,,,,,,,,,,6.585,0.024,5.628,0.036,5.265,0.020,,,,,,,,,470.372
216538511,18 37 40.364,-22 10 07.26,0,7.746,,,340-161967,18374037-2210073,,STAR,J,0.100,3.400,96.200,3.300,,,,,,,,,,,,,,,,,7.746,0.018,6.747,0.026,6.364,0.020,,,,,,,,,470.695
219528727,18 54 54.478,-16 31 31.42,0,7.331,,6281-946-1,368-158359,,,STAR,BV,-8.500,1.300,-6.500,1.300,,,9.164,0.025,7.641,0.012,,,,,,,,,,,,,,,,,,,,,,,,,470.731
217167968,18 38 53.401,-21 03 06.73,0,5.730,91438,6279-1723-1,345-161971,,,STAR,BV,-74.850,0.770,-152.000,0.470,76.430,0.470,6.518,0.015,5.860,0.010,,,,,,,,,,,,,,,,,,,,,,,,,471.008
216515477,18 37 36.291,-22 12 35.19,0,6.575,,,339-158192,18373630-2212351,,STAR,J,0.600,2.800,-6.600,7.000,,,,,,,,,,,,,,,,,6.575,0.021,5.620,0.029,5.164,0.016,,,,,,,,,471.187
219655411,18 57 41.375,-16 11 20.47,0,7.246,,,370-158475,18574138-1611206,,STAR,J,-8.700,6.700,1.700,7.000,,,,,,,,,,,,,,,,,7.246,0.018,6.300,0.047,5.746,0.026,,,,,,,,,471.212
215194803,18 37 21.819,-24 44 01.50,0,6.273,,,327-163523,18372182-2444014,,STAR,J,0.200,4.700,9.800,4.700,,,,,,,,,,,,,,,,,6.273,0.019,5.207,0.031,,,,,,,,,,,472.219
218507815,18 44 11.470,-18 40 35.20,0,6.339,,,357-159109,18441146-1840352,,STAR,J,-0.600,9.800,-7.200,9.800,,,,,,,,,,,,,,,,,6.339,0.023,5.353,0.023,4.755,0.020,,,,,,,,,472.292
216205069,18 37 09.353,-22 46 14.36,0,7.944,,,337-163445,18370936-2246144,,STAR,J,3.500,4.700,3.700,4.700,,,,,,,,,,,,,,,,,7.944,0.023,6.970,0.023,6.531,0.017,,,,,,,,,472.667
218708328,18 45 25.833,-18 18 16.64,0,7.618,,,359-166332,18452585-1818162,,STAR,J,-3.700,16.500,-14.800,16.100,,,,,,,,,,,,,,,,,7.618,0.021,6.658,0.031,6.130,0.023,,,,,,,,,472.800
219696220,19 24 07.515,-16 04 36.02,0,6.914,,,,19240751-1604360,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.914,0.021,5.989,0.046,5.612,0.020,,,,,,,,,472.898
216826217,18 37 57.817,-21 39 22.25,0,6.644,,,342-158352,18375781-2139221,,STAR,J,6.800,5.500,-27.100,5.400,,,,,,,,,,,,,,,,,6.644,0.020,5.591,0.029,5.055,0.020,,,,,,,,,473.238
219663279,18 57 30.872,-16 10 03.60,0,7.865,,,,18573087-1610036,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.865,0.027,6.918,0.036,6.426,0.020,,,,,,,,,473.396
217456298,18 39 30.872,-20 32 36.12,0,7.262,,,348-154560,18393087-2032362,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.262,0.020,6.220,0.047,5.631,0.020,,,,,,,,,473.482
218747255,19 37 03.340,-18 13 51.80,0,5.405,96496,6303-2603-1,359-192162,,,STAR,BV,10.400,0.360,-14.730,0.230,8.210,0.350,6.887,0.015,5.642,0.009,,,,,,,,,,,,,,,,,,,,,,,,,474.194
217443124,18 39 24.866,-20 33 59.54,0,7.025,,,348-154463,18392486-2033596,,STAR,J,4.100,12.500,28.900,12.600,,,,,,,,,,,,,,,,,7.025,0.023,6.014,0.040,5.470,0.017,,,,,,,,,474.256
214671882,18 38 22.991,-25 55 10.48,0,7.437,,,321-197487,18382300-2555104,,STAR,J,-0.800,4.000,-18.200,4.000,,,,,,,,,,,,,,,,,7.437,0.026,6.392,0.029,5.918,0.018,,,,,,,,,474.403
219596044,18 55 44.766,-16 20 57.02,0,7.135,92900,6281-1853-1,369-155059,18554476-1620569,,STAR,BV,53.780,0.510,-35.670,0.330,19.900,0.500,7.623,0.016,7.182,0.011,,,,,,,,,,,6.258,0.018,6.063,0.018,6.001,0.021,,,,,,,,,474.449
219585648,18 55 31.003,-16 22 35.88,0,5.499,92882,6281-2043-1,369-154927,,,STAR,BV,-27.070,0.340,-184.190,0.230,31.530,0.330,5.985,0.014,5.546,0.009,,,,,,,,,,,,,,,,,,,,,,,,,474.489
216860275,18 37 55.840,-21 35 44.30,0,6.101,,,343-165021,18375583-2135444,,STAR,J,10.300,5.000,-13.600,5.200,,,,,,,,,,,,,,,,,6.101,0.018,5.145,0.047,4.652,0.016,,,,,,,,,474.578
216342033,18 37 07.961,-22 31 13.24,0,7.414,,,338-166988,18370797-2231133,,STAR,J,-1.700,3.000,-6.100,3.000,,,,,,,,,,,,,,,,,7.414,0.020,6.451,0.024,6.062,0.020,,,,,,,,,474.778
214427137,18 39 17.402,-26 31 10.25,0,7.411,,,318-208704,18391740-2631102,,STAR,J,-15.100,3.700,-6.000,3.800,,,,,,,,,,,,,,,,,7.411,0.021,6.430,0.024,6.067,0.016,,,,,,,,,474.891
216617139,18 37 27.979,-22 01 41.34,0,7.954,,,,18372797-2201413,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.954,0.019,6.729,0.020,6.100,0.018,,,,,,,,,475.097
217852583,18 40 46.033,-19 50 53.68,0,7.346,,,,18404603-1950536,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.346,0.023,6.289,0.046,5.562,0.018,,,,,,,,,475.147
218463713,18 43 40.107,-18 45 22.54,0,7.082,,,,18434010-1845225,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.082,0.020,6.139,0.026,5.557,0.017,,,,,,,,,475.312
219644531,18 56 40.173,-16 13 08.53,0,7.750,,,369-155611,18564018-1613085,,STAR,J,-10.100,5.400,5.300,6.100,,,,,,,,,,,,,,,,,7.750,0.021,6.784,0.031,6.269,0.020,,,,,,,,,475.627
213434064,18 48 32.505,-29 26 17.74,0,7.328,,,303-251574,18483250-2926177,,STAR,J,9.800,3.000,2.400,3.400,,,,,,,,,,,,,,,,,7.328,0.021,6.412,0.038,5.816,0.023,,,,,,,,,475.865
217421037,18 39 13.059,-20 36 19.25,0,7.718,,,347-152182,18391306-2036192,,STAR,J,-5.500,5.600,-1.200,6.600,,,,,,,,,,,,,,,,,7.718,0.018,6.665,0.033,6.217,0.021,,,,,,,,,475.948
213985805,19 40 48.845,-27 41 43.74,0,7.343,96823,6898-1249-1,312-247256,,,STAR,BV,8.220,0.760,-21.340,0.640,2.700,0.770,9.220,0.021,7.662,0.011,,,,,,,,,,,,,,,,,,,,,,,,,476.382
219033107,18 47 37.390,-17 40 17.34,0,6.650,,,362-165195,18473739-1740172,,STAR,J,1.100,2.700,-5.100,2.900,,,,,,,,,,,,,,,,,6.650,0.019,5.676,0.024,5.332,0.020,,,,,,,,,476.576
216531987,18 37 10.466,-22 10 49.54,0,7.877,,,340-161503,18371047-2210497,,STAR,J,-6.900,3.600,10.700,3.600,,,,,,,,,,,,,,,,,7.877,0.019,6.900,0.033,6.539,0.016,,,,,,,,,477.381
219893603,19 06 43.682,-15 28 22.79,0,7.642,,6283-263-1,373-162400,,,STAR,BV,2.300,1.500,-17.900,1.200,,,9.248,0.023,7.905,0.012,,,,,,,,,,,,,,,,,,,,,,,,,477.638
217350581,18 38 52.830,-20 43 43.69,0,6.739,,,347-151843,18385283-2043435,,STAR,J,0.100,5.300,-4.300,5.500,,,,,,,,,,,,,,,,,6.739,0.021,5.699,0.033,5.268,0.024,,,,,,,,,477.667
216971935,18 37 54.426,-21 23 51.81,0,5.980,91347,6279-1724-1,344-159054,18375443-2123515,,STAR,BV,-1.360,0.590,-66.250,0.380,9.580,0.440,6.113,0.015,5.931,0.010,,,,,,,,,,,5.516,0.019,5.436,0.038,5.390,0.017,,,,,,,,,477.997
213935022,18 42 04.387,-27 50 24.74,0,7.575,,,311-232642,18420437-2750247,,STAR,J,12.100,2.800,-12.200,4.200,,,,,,,,,,,,,,,,,7.575,0.026,6.762,0.053,6.227,0.027,,,,,,,,,478.068
219566582,18 54 31.758,-16 25 38.00,0,7.456,,,368-158101,18543175-1625379,,STAR,J,-34.500,7.100,19.800,3.200,,,,,,,,,,,,,,,,,7.456,0.018,6.440,0.031,6.023,0.021,,,,,,,,,478.518
219922742,19 11 20.530,-15 22 19.84,0,7.219,,,374-157191,19112052-1522198,,STAR,J,-3.900,5.600,-6.400,3.500,,,,,,,,,,,,,,,,,7.219,0.029,6.220,0.020,5.627,0.023,,,,,,,,,479.271
219725446,19 24 28.535,-15 59 37.78,0,7.836,,,371-168194,19242852-1559378,,STAR,J,-46.400,6.600,1.000,3.800,,,,,,,,,,,,,,,,,7.836,0.021,6.891,0.031,6.496,0.017,,,,,,,,,479.405
219007287,18 47 05.508,-17 43 37.24,0,5.964,,,362-164788,18470551-1743373,,STAR,J,-9.900,11.900,-5.100,21.500,,,,,,,,,,,,,,,,,5.964,0.023,4.889,0.018,4.389,0.027,,,,,,,,,479.416
219257649,18 49 43.008,-17 10 31.82,0,7.331,,,365-155255,18494301-1710321,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.331,0.026,6.392,0.063,5.901,0.026,,,,,,,,,479.494
215081558,18 36 58.586,-24 58 44.67,0,7.964,,,326-170798,18365860-2458448,,STAR,J,-20.900,14.800,-1.600,12.100,,,,,,,,,,,,,,,,,7.964,0.026,6.818,0.053,6.224,0.020,,,,,,,,,479.751
217725566,18 39 53.701,-20 04 16.63,0,6.702,91527,6275-337-1,350-152015,18395369-2004166,,STAR,BV,36.830,0.560,-35.440,0.410,13.620,0.440,6.899,0.015,6.670,0.010,,,,,,,,,,,6.198,0.020,6.131,0.033,6.073,0.024,,,,,,,,,480.126
213091919,19 24 34.314,-30 48 09.27,0,7.443,95416,7424-2628-1,296-222936,19243430-3048090,,STAR,BV,34.970,1.490,-120.480,0.780,5.230,1.190,8.782,0.021,7.650,0.013,,,,,,,,,,,5.518,0.019,4.907,0.023,4.734,0.016,,,,,,,,,480.293
219653786,18 56 07.698,-16 11 36.66,0,7.879,,,370-157659,18560769-1611367,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.879,0.023,6.820,0.036,6.354,0.017,,,,,,,,,480.367
213087336,18 58 06.533,-30 49 30.15,0,7.255,93114,7409-2127-1,296-215690,18580651-3049301,,STAR,BV,5.760,1.080,-22.070,0.610,5.900,0.800,7.849,0.017,7.332,0.011,,,,,,,,,,,6.340,0.019,6.114,0.034,6.052,0.017,,,,,,,,,481.282
219874698,19 19 00.095,-15 32 11.65,0,5.789,94929,6296-1673-1,373-168247,,,STAR,BV,-89.570,0.510,-281.980,0.370,6.770,0.460,7.469,0.016,6.067,0.010,,,,,,,,,,,,,,,,,,,,,,,,,481.810
217321145,18 38 26.287,-20 46 49.91,0,7.957,,,347-151359,18382629-2046499,,STAR,J,5.000,4.300,-11.300,4.400,,,,,,,,,,,,,,,,,7.957,0.020,7.003,0.036,6.684,0.026,,,,,,,,,482.392
216548141,18 36 48.369,-22 09 05.36,0,6.080,,,340-161059,18364838-2209052,,STAR,J,10.700,9.000,89.700,9.000,,,,,,,,,,,,,,,,,6.080,0.021,5.112,0.021,,,,,,,,,,,482.724
217364644,18 38 31.370,-20 42 15.17,0,7.935,,,347-151438,18383136-2042153,,STAR,J,17.900,6.500,-17.800,5.500,,,,,,,,,,,,,,,,,7.935,0.019,6.948,0.034,6.560,0.018,,,,,,,,,482.883
214052675,18 40 38.137,-27 30 31.96,0,7.901,,,313-229108,18403814-2730319,,STAR,J,18.300,2.700,15.900,2.500,,,,,,,,,,,,,,,,,7.901,0.024,6.960,0.038,6.559,0.024,,,,,,,,,484.247
214668757,18 37 35.735,-25 55 37.29,0,7.131,,,321-196936,18373573-2555373,,STAR,J,-0.700,3.900,-5.400,3.900,,,,,,,,,,,,,,,,,7.131,0.023,6.095,0.047,5.579,0.017,,,,,,,,,484.698
215923464,18 36 06.804,-23 17 15.20,0,7.342,,,334-177785,18360679-2317150,,STAR,J,-1.900,4.100,4.100,4.100,,,,,,,,,,,,,,,,,7.342,0.023,6.308,0.027,5.836,0.020,,,,,,,,,484.806
214388977,18 38 39.858,-26 36 55.15,0,7.471,,,317-203064,18383985-2636551,,STAR,J,5.900,4.700,9.000,4.900,,,,,,,,,,,,,,,,,7.471,0.026,6.417,0.034,5.891,0.018,,,,,,,,,484.823
217072208,18 37 36.116,-21 13 14.91,0,5.940,,,344-158694,18373612-2113150,,STAR,J,-5.500,1.800,0.200,2.500,,,,,,,,,,,,,,,,,5.940,0.021,4.985,0.029,4.574,0.020,,,,,,,,,485.081
218746676,18 44 32.747,-18 13 55.81,0,7.571,,,359-165373,18443273-1813558,,STAR,J,-5.300,13.600,-23.000,13.400,,,,,,,,,,,,,,,,,7.571,0.027,6.444,0.033,5.890,0.021,,,,,,,,,485.185
213731241,18 43 19.622,-28 26 59.67,0,7.955,,6871-790-1,308-246339,18431962-2826595,,STAR,BV,-4.100,1.600,-24.900,1.500,,,9.315,0.023,8.166,0.013,,,,,,,,,,,6.207,0.019,5.697,0.027,5.538,0.026,,,,,,,,,485.459
214776047,18 37 12.839,-25 40 16.57,0,7.261,91287,6862-964-1,322-186397,18371283-2540163,,STAR,BV,171.200,0.830,-281.620,0.530,32.270,0.650,8.117,0.017,7.410,0.012,,,,,,,,,,,6.194,0.019,5.971,0.033,5.816,0.020,,,,,,,,,485.489
217431158,18 38 30.110,-20 35 15.07,0,7.258,,,348-153493,18383010-2035149,,STAR,J,9.400,6.700,-18.600,6.700,,,,,,,,,,,,,,,,,7.258,0.024,6.320,0.027,5.837,0.016,,,,,,,,,485.684
216526110,18 36 30.688,-22 11 26.67,0,7.792,,,340-160703,18363067-2211267,,STAR,J,-4.300,2.400,-3.400,2.500,,,,,,,,,,,,,,,,,7.792,0.027,6.775,0.031,6.394,0.021,,,,,,,,,486.339
217679295,18 39 13.066,-20 09 09.25,0,7.995,,,350-151495,18391306-2009090,,STAR,J,37.200,16.000,-31.200,11.000,,,,,,,,,,,,,,,,,7.995,0.021,6.940,0.026,6.429,0.018,,,,,,,,,486.679
217057894,18 37 26.829,-21 14 45.20,0,7.453,,,344-158495,18372683-2114452,,STAR,J,-1.900,6.700,-3.400,6.700,,,,,,,,,,,,,,,,,7.453,0.024,6.434,0.031,5.725,0.024,,,,,,,,,486.718
216761442,18 36 48.860,-21 46 19.07,0,7.819,,,342-157032,18364885-2146192,,STAR,J,5.800,8.300,-14.900,19.800,,,,,,,,,,,,,,,,,7.819,0.019,6.774,0.038,6.297,0.018,,,,,,,,,487.194
215020518,18 36 31.311,-25 06 49.91,0,7.570,,,325-181123,18363130-2506499,,STAR,J,3.100,4.700,7.400,4.700,,,,,,,,,,,,,,,,,7.570,0.020,6.576,0.023,6.248,0.021,,,,,,,,,487.273
213681097,19 38 56.213,-28 36 25.98,0,6.886,96644,6901-2205-1,307-262810,19385622-2836258,,STAR,BV,7.820,0.680,-3.730,0.490,3.320,0.570,6.628,0.015,6.729,0.011,,,,,,,,,,,6.820,0.019,6.903,0.040,6.890,0.020,,,,,,,,,487.491
216286872,18 36 07.903,-22 37 12.91,0,7.685,,,337-162228,18360791-2237129,,STAR,J,-22.300,4.700,13.000,2.300,,,,,,,,,,,,,,,,,7.685,0.021,6.808,0.027,6.457,0.021,,,,,,,,,487.763
216807813,18 36 50.251,-21 41 20.07,0,7.843,,,342-157055,18365025-2141201,,STAR,J,-3.700,4.400,5.900,4.400,,,,,,,,,,,,,,,,,7.843,0.019,6.897,0.024,6.594,0.024,,,,,,,,,488.017
216736447,18 36 42.510,-21 48 59.52,0,5.473,,,341-161878,18364250-2148593,,STAR,J,-28.400,9.500,-8.300,2.700,,,,,,,,,,,,,,,,,5.473,0.018,,,,,,,,,,,,,488.041
219470919,19 31 04.409,-16 40 13.51,0,7.545,,,,19310440-1640135,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.545,0.023,6.140,0.040,5.054,0.016,,,,,,,,,488.396
216591008,18 36 24.946,-22 04 29.21,0,6.003,,,340-160612,18362495-2204293,,STAR,J,-8.500,5.300,-1.700,2.600,,,,,,,,,,,,,,,,,6.003,0.020,5.081,0.059,4.542,0.017,,,,,,,,,488.898
216182794,18 35 57.341,-22 48 41.12,0,7.891,,,336-165197,18355732-2248409,,STAR,J,15.300,2.900,11.800,3.000,,,,,,,,,,,,,,,,,7.891,0.021,6.908,0.053,6.415,0.031,,,,,,,,,488.934
216309315,18 36 04.014,-22 34 46.24,0,7.859,,,,18360401-2234462,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.859,0.021,6.636,0.027,5.739,0.018,,,,,,,,,488.955
214453972,18 38 02.161,-26 27 10.19,0,7.903,,,318-207596,18380216-2627101,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.903,0.024,6.902,0.026,6.369,0.026,,,,,,,,,489.151
219308991,18 49 15.117,-17 03 25.33,0,6.009,,,365-154907,18491512-1703250,,STAR,J,0.500,7.500,-10.200,7.500,,,,,,,,,,,,,,,,,6.009,0.021,,,,,,,,,,,,,489.204
214951476,18 36 29.026,-25 16 01.33,0,7.900,,,324-180499,18362901-2516015,,STAR,J,-5.900,4.900,-0.900,4.900,,,,,,,,,,,,,,,,,7.900,0.020,6.883,0.040,6.324,0.021,,,,,,,,,489.561
216914927,18 36 54.792,-21 29 52.98,0,6.476,,,343-163809,18365479-2129530,,STAR,J,-28.900,6.800,9.000,5.000,,,,,,,,,,,,,,,,,6.476,0.019,5.489,0.034,5.088,0.020,,,,,,,,,489.792
217916736,18 39 48.040,-19 44 05.72,0,6.876,,,352-144841,18394806-1944058,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.876,0.023,5.794,0.023,5.253,0.029,,,,,,,,,490.386
216442699,18 36 06.050,-22 20 23.06,0,7.045,,,339-156496,18360606-2220231,,STAR,J,14.500,4.100,-4.700,4.100,,,,,,,,,,,,,,,,,7.045,0.018,6.000,0.027,5.497,0.023,,,,,,,,,490.501
218315298,18 41 33.779,-19 01 28.75,0,7.275,,,,18413378-1901287,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.275,0.029,6.302,0.027,5.711,0.021,,,,,,,,,490.550
213237621,18 51 00.110,-30 10 21.77,0,6.713,,,300-242234,18510009-3010217,,STAR,J,2.500,5.000,10.600,5.000,,,,,,,,,,,,,,,,,6.713,0.018,5.821,0.024,5.295,0.018,,,,,,,,,490.842
219303019,18 48 55.833,-17 04 15.00,0,7.069,,,365-154652,18485582-1704148,,STAR,J,-6.600,4.200,6.900,6.500,,,,,,,,,,,,,,,,,7.069,0.029,6.159,0.046,5.776,0.029,,,,,,,,,491.440
